graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime
34.0,Graph with 10 nodes and 22 edges,"[[0, 0, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 1, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 0, 0, 1, 1, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 1, 0]]",3.0,5.0,Y,"{0: 3, 1: 8, 2: 48, 3: 43, 4: 38, 5: 33, 6: 13, 7: 18, 8: 23, 9: 28}","{(0, 2): 1, (0, 5): 1, (0, 8): 1, (1, 2): 1, (1, 6): 4, (1, 7): 1, (1, 8): 1, (1, 9): 1, (2, 3): 32, (2, 5): 11, (2, 7): 1, (2, 9): 1, (3, 5): 1, (3, 6): 7, (3, 8): 1, (3, 9): 1, (4, 8): 19, (4, 9): 19, (5, 7): 14, (5, 9): 5, (6, 7): 1, (8, 9): 1}",1743.000000004713
34.0,Graph with 10 nodes and 22 edges,"[[0, 0, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 1, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 0, 0, 1, 1, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 1, 0]]",3.0,7.0,Y,"{0: 17, 1: 66, 2: 59, 3: 52, 4: 10, 5: 31, 6: 3, 7: 38, 8: 24, 9: 45}","{(0, 2): 1, (0, 5): 15, (0, 8): 1, (1, 2): 1, (1, 6): 1, (1, 7): 35, (1, 8): 1, (1, 9): 28, (2, 3): 45, (2, 5): 10, (2, 7): 1, (2, 9): 1, (3, 5): 4, (3, 6): 1, (3, 8): 1, (3, 9): 1, (4, 8): 8, (4, 9): 1, (5, 7): 1, (5, 9): 1, (6, 7): 1, (8, 9): 12}",1621.0000000000946
35.0,Graph with 10 nodes and 29 edges,"[[0, 1, 1, 0, 1, 1, 1, 0, 1, 0], [1, 0, 0, 1, 1, 0, 1, 0, 0, 1], [1, 0, 0, 1, 1, 1, 1, 0, 1, 1], [0, 1, 1, 0, 1, 1, 1, 1, 0, 1], [1, 1, 1, 1, 0, 0, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 1, 1, 1, 0, 0, 0], [1, 0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 1, 1, 1, 0, 1, 0, 0, 1, 0]]",4.0,3.0,Y,"{0: 7, 1: 31, 2: 28, 3: 25, 4: 22, 5: 16, 6: 13, 7: 4, 8: 10, 9: 19}","{(0, 1): 1, (0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 6): 2, (0, 8): 1, (1, 3): 13, (1, 4): 1, (1, 6): 1, (1, 9): 15, (2, 3): 1, (2, 4): 11, (2, 5): 11, (2, 6): 1, (2, 8): 1, (2, 9): 1, (3, 4): 1, (3, 5): 1, (3, 6): 7, (3, 7): 1, (3, 9): 1, (4, 6): 1, (4, 7): 1, (4, 8): 5, (5, 7): 1, (5, 8): 1, (5, 9): 1, (6, 7): 1, (8, 9): 1}",1547.0000000021855
36.0,Graph with 10 nodes and 25 edges,"[[0, 0, 1, 0, 1, 0, 1, 1, 1, 0], [0, 0, 1, 1, 1, 0, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 1, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 1, 1, 0, 0, 1, 1, 0, 0], [1, 1, 1, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 1, 1, 1, 1, 0, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 0, 0, 1, 0, 0]]",3.0,7.0,Y,"{0: 10, 1: 66, 2: 59, 3: 52, 4: 45, 5: 31, 6: 24, 7: 17, 8: 38, 9: 3}","{(0, 2): 1, (0, 4): 1, (0, 6): 1, (0, 7): 1, (0, 8): 6, (1, 2): 1, (1, 3): 49, (1, 4): 13, (1, 6): 1, (1, 7): 1, (2, 4): 26, (2, 5): 28, (2, 6): 1, (2, 9): 1, (3, 5): 1, (3, 7): 1, (3, 9): 1, (4, 7): 1, (4, 8): 3, (5, 6): 1, (5, 7): 1, (6, 7): 1, (6, 8): 19, (7, 8): 10, (7, 9): 1}",1661.9999999960555
36.0,Graph with 10 nodes and 25 edges,"[[0, 0, 1, 0, 1, 0, 1, 1, 1, 0], [0, 0, 1, 1, 1, 0, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 1, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 1, 1, 0, 0, 1, 1, 0, 0], [1, 1, 1, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 1, 1, 1, 1, 0, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 0, 0, 1, 0, 0]]",4.0,5.0,Y,"{0: 39, 1: 49, 2: 34, 3: 19, 4: 24, 5: 9, 6: 29, 7: 44, 8: 4, 9: 14}","{(0, 2): 1, (0, 4): 8, (0, 6): 5, (0, 7): 23, (0, 8): 1, (1, 2): 29, (1, 3): 5, (1, 4): 13, (1, 6): 1, (1, 7): 1, (2, 4): 1, (2, 5): 1, (2, 6): 1, (2, 9): 1, (3, 5): 1, (3, 7): 1, (3, 9): 12, (4, 7): 1, (4, 8): 1, (5, 6): 6, (5, 7): 1, (6, 7): 14, (6, 8): 1, (7, 8): 1, (7, 9): 1}",1577.9999999949723
39.0,Graph with 10 nodes and 25 edges,"[[0, 0, 0, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 0, 1, 1], [0, 1, 0, 0, 0, 0, 1, 1, 1, 0], [1, 0, 0, 0, 1, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1], [0, 1, 1, 1, 1, 0, 1, 1, 0, 1], [0, 1, 0, 0, 1, 0, 1, 1, 1, 0]]",3.0,4.0,Y,"{0: 3, 1: 11, 2: 23, 3: 15, 4: 19, 5: 7, 6: 39, 7: 27, 8: 35, 9: 31}","{(0, 3): 1, (0, 6): 1, (0, 7): 1, (1, 2): 1, (1, 6): 7, (1, 8): 1, (1, 9): 2, (2, 6): 8, (2, 7): 13, (2, 8): 1, (3, 4): 1, (3, 7): 9, (3, 8): 4, (4, 5): 1, (4, 6): 15, (4, 8): 1, (4, 9): 1, (5, 6): 5, (5, 7): 1, (6, 7): 1, (6, 8): 1, (6, 9): 1, (7, 8): 1, (7, 9): 1, (8, 9): 26}",1744.9999999996635
39.0,Graph with 10 nodes and 25 edges,"[[0, 0, 0, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 0, 1, 1], [0, 1, 0, 0, 0, 0, 1, 1, 1, 0], [1, 0, 0, 0, 1, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0, 1, 1], [0, 1, 1, 1, 1, 0, 1, 1, 0, 1], [0, 1, 0, 0, 1, 0, 1, 1, 1, 0]]",4.0,3.0,Y,"{0: 13, 1: 4, 2: 16, 3: 7, 4: 25, 5: 10, 6: 31, 7: 22, 8: 28, 9: 19}","{(0, 3): 1, (0, 6): 11, (0, 7): 1, (1, 2): 1, (1, 6): 1, (1, 8): 1, (1, 9): 1, (2, 6): 7, (2, 7): 7, (2, 8): 1, (3, 4): 1, (3, 7): 4, (3, 8): 1, (4, 5): 1, (4, 6): 1, (4, 8): 17, (4, 9): 4, (5, 6): 8, (5, 7): 1, (6, 7): 1, (6, 8): 1, (6, 9): 1, (7, 8): 1, (7, 9): 7, (8, 9): 5}",1612.0000000086065
40.0,Graph with 10 nodes and 24 edges,"[[0, 0, 1, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 1, 1, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 1, 1, 1, 0, 1, 0, 1, 0], [0, 1, 1, 1, 1, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 0, 1, 0, 0, 1], [1, 0, 1, 0, 1, 1, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 1, 1, 0]]",2.0,3.0,Y,"{0: 17, 1: 2, 2: 5, 3: 14, 4: 26, 5: 23, 6: 20, 7: 11, 8: 29, 9: 8}","{(0, 2): 1, (0, 5): 1, (0, 8): 14, (0, 9): 1, (1, 6): 1, (1, 9): 1, (2, 4): 1, (2, 5): 1, (2, 6): 1, (2, 8): 1, (3, 4): 11, (3, 5): 1, (3, 6): 2, (4, 5): 9, (4, 6): 1, (4, 7): 1, (4, 8): 2, (5, 6): 1, (5, 8): 9, (6, 7): 9, (6, 8): 1, (6, 9): 4, (7, 9): 1, (8, 9): 1}",1722.0000000008895
40.0,Graph with 10 nodes and 24 edges,"[[0, 0, 1, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 1, 1, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 1, 1, 1, 0, 1, 0, 1, 0], [0, 1, 1, 1, 1, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 0, 1, 0, 0, 1], [1, 0, 1, 0, 1, 1, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 1, 1, 0]]",3.0,8.0,Y,"{0: 11, 1: 3, 2: 75, 3: 67, 4: 59, 5: 51, 6: 43, 7: 35, 8: 27, 9: 19}","{(0, 2): 4, (0, 5): 5, (0, 8): 1, (0, 9): 1, (1, 6): 2, (1, 9): 1, (2, 4): 1, (2, 5): 31, (2, 6): 17, (2, 8): 22, (3, 4): 54, (3, 5): 12, (3, 6): 1, (4, 5): 1, (4, 6): 1, (4, 7): 1, (4, 8): 1, (5, 6): 1, (5, 8): 1, (6, 7): 19, (6, 8): 1, (6, 9): 1, (7, 9): 15, (8, 9): 1}",1529.0000000049986
41.0,Graph with 10 nodes and 20 edges,"[[0, 1, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 0, 1, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [0, 1, 1, 0, 0, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 1, 1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0, 1, 1], [0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0]]",2.0,2.0,Y,"{0: 18, 1: 8, 2: 4, 3: 6, 4: 20, 5: 12, 6: 14, 7: 16, 8: 10, 9: 2}","{(0, 1): 1, (0, 5): 7, (0, 6): 3, (0, 8): 7, (1, 3): 1, (1, 4): 2, (1, 7): 4, (2, 3): 1, (2, 7): 2, (2, 8): 1, (3, 5): 2, (3, 7): 1, (3, 9): 1, (4, 5): 2, (4, 6): 8, (4, 7): 8, (5, 6): 1, (6, 8): 1, (6, 9): 1, (7, 8): 1}",1053.9999999963356
41.0,Graph with 10 nodes and 20 edges,"[[0, 1, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 0, 1, 1, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [0, 1, 1, 0, 0, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 1, 1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0, 1, 1], [0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0]]",2.0,3.0,Y,"{0: 29, 1: 26, 2: 20, 3: 23, 4: 17, 5: 14, 6: 11, 7: 8, 8: 5, 9: 2}","{(0, 1): 9, (0, 5): 11, (0, 6): 7, (0, 8): 2, (1, 3): 2, (1, 4): 12, (1, 7): 2, (2, 3): 18, (2, 7): 1, (2, 8): 1, (3, 5): 1, (3, 7): 1, (3, 9): 1, (4, 5): 1, (4, 6): 1, (4, 7): 2, (5, 6): 1, (6, 8): 1, (6, 9): 1, (7, 8): 1}",2307.0000000018354
42.0,Graph with 10 nodes and 19 edges,"[[0, 1, 1, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 0, 1, 0, 1, 0]]",2.0,5.0,Y,"{0: 12, 1: 17, 2: 22, 3: 27, 4: 32, 5: 37, 6: 42, 7: 47, 8: 2, 9: 7}","{(0, 1): 7, (0, 2): 1, (0, 5): 1, (0, 9): 3, (1, 3): 2, (1, 6): 7, (1, 7): 1, (2, 4): 14, (2, 5): 1, (2, 7): 4, (2, 9): 1, (3, 7): 24, (3, 9): 1, (4, 7): 16, (4, 8): 1, (5, 6): 34, (5, 7): 1, (6, 9): 1, (8, 9): 1}",1991.0000000038508
42.0,Graph with 10 nodes and 19 edges,"[[0, 1, 1, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 0, 1, 0, 1, 0]]",4.0,5.0,Y,"{0: 34, 1: 29, 2: 44, 3: 14, 4: 24, 5: 19, 6: 9, 7: 49, 8: 4, 9: 39}","{(0, 1): 1, (0, 2): 1, (0, 5): 1, (0, 9): 31, (1, 3): 1, (1, 6): 1, (1, 7): 26, (2, 4): 22, (2, 5): 9, (2, 7): 8, (2, 9): 3, (3, 7): 12, (3, 9): 1, (4, 7): 1, (4, 8): 1, (5, 6): 7, (5, 7): 1, (6, 9): 1, (8, 9): 3}",1677.0000000008167
42.0,Graph with 10 nodes and 19 edges,"[[0, 1, 1, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 0, 1, 0, 1, 0]]",4.0,8.0,Y,"{0: 52, 1: 44, 2: 68, 3: 20, 4: 36, 5: 28, 6: 12, 7: 76, 8: 4, 9: 60}","{(0, 1): 1, (0, 2): 1, (0, 5): 3, (0, 9): 47, (1, 3): 1, (1, 6): 1, (1, 7): 41, (2, 4): 32, (2, 5): 21, (2, 7): 13, (2, 9): 1, (3, 7): 18, (3, 9): 1, (4, 7): 1, (4, 8): 3, (5, 6): 1, (5, 7): 3, (6, 9): 10, (8, 9): 1}",1721.0000000034142
43.0,Graph with 10 nodes and 21 edges,"[[0, 1, 1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 1, 1, 1], [1, 0, 0, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 1, 0], [0, 1, 0, 0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 1, 1, 0, 1, 1, 1], [0, 1, 1, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0, 1, 0]]",4.0,5.0,Y,"{0: 4, 1: 49, 2: 19, 3: 39, 4: 14, 5: 9, 6: 34, 7: 29, 8: 44, 9: 24}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 9): 1, (1, 4): 1, (1, 7): 25, (1, 8): 16, (1, 9): 5, (2, 3): 17, (2, 7): 1, (3, 6): 11, (3, 7): 1, (3, 8): 9, (4, 6): 11, (4, 7): 1, (4, 8): 1, (5, 6): 9, (6, 7): 1, (6, 8): 1, (6, 9): 1, (8, 9): 16}",1501.0000000046375
44.0,Graph with 10 nodes and 23 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1, 1, 1, 1, 1, 1, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 0, 0, 1, 0, 1], [0, 1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 1, 1, 1, 0, 0]]",3.0,4.0,Y,"{0: 7, 1: 39, 2: 27, 3: 19, 4: 15, 5: 35, 6: 3, 7: 31, 8: 11, 9: 23}","{(0, 5): 4, (0, 6): 1, (0, 7): 2, (1, 2): 18, (1, 3): 1, (1, 4): 1, (1, 5): 7, (1, 6): 1, (1, 7): 1, (1, 8): 9, (1, 9): 1, (2, 4): 1, (2, 5): 6, (2, 8): 1, (2, 9): 1, (3, 4): 1, (3, 7): 16, (3, 9): 1, (4, 7): 11, (4, 8): 1, (5, 9): 18, (6, 9): 1, (7, 9): 1}",1540.000000005648
44.0,Graph with 10 nodes and 23 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1, 1, 1, 1, 1, 1, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 0, 0, 1, 0, 1], [0, 1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 1, 1, 1, 0, 0]]",4.0,3.0,Y,"{0: 10, 1: 31, 2: 28, 3: 16, 4: 25, 5: 7, 6: 13, 7: 22, 8: 4, 9: 19}","{(0, 5): 1, (0, 6): 1, (0, 7): 8, (1, 2): 24, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 8): 1, (1, 9): 1, (2, 4): 1, (2, 5): 1, (2, 8): 1, (2, 9): 1, (3, 4): 11, (3, 7): 2, (3, 9): 1, (4, 7): 9, (4, 8): 2, (5, 9): 4, (6, 9): 11, (7, 9): 1}",1496.0000000030504
44.0,Graph with 10 nodes and 23 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1, 1, 1, 1, 1, 1, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 0, 0, 1, 0, 1], [0, 1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 1, 1, 1, 0, 0]]",4.0,4.0,Y,"{0: 4, 1: 8, 2: 40, 3: 36, 4: 32, 5: 28, 6: 12, 7: 20, 8: 16, 9: 24}","{(0, 5): 1, (0, 6): 2, (0, 7): 1, (1, 2): 1, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 8): 1, (1, 9): 1, (2, 4): 1, (2, 5): 19, (2, 8): 14, (2, 9): 5, (3, 4): 23, (3, 7): 11, (3, 9): 1, (4, 7): 6, (4, 8): 1, (5, 9): 7, (6, 9): 9, (7, 9): 1}",1778.9999999990869
44.0,Graph with 10 nodes and 23 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1, 1, 1, 1, 1, 1, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 0, 0, 1, 0, 1], [0, 1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 1, 1, 1, 0, 0]]",4.0,9.0,Y,"{0: 4, 1: 13, 2: 85, 3: 76, 4: 67, 5: 58, 6: 22, 7: 40, 8: 31, 9: 49}","{(0, 5): 2, (0, 6): 1, (0, 7): 1, (1, 2): 1, (1, 3): 1, (1, 4): 1, (1, 5): 6, (1, 6): 1, (1, 7): 1, (1, 8): 1, (1, 9): 1, (2, 4): 27, (2, 5): 26, (2, 8): 29, (2, 9): 1, (3, 4): 36, (3, 7): 36, (3, 9): 2, (4, 7): 1, (4, 8): 1, (5, 9): 23, (6, 9): 20, (7, 9): 1}",1453.9999999954034
45.0,Graph with 10 nodes and 18 edges,"[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1, 0, 1], [0, 1, 0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 1, 0, 0, 1, 1, 1], [0, 0, 1, 0, 1, 0, 0, 0, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1, 1, 0, 0, 0]]",2.0,2.0,Y,"{0: 4, 1: 10, 2: 16, 3: 12, 4: 20, 5: 18, 6: 14, 7: 8, 8: 2, 9: 6}","{(0, 4): 4, (1, 2): 3, (1, 4): 5, (1, 7): 1, (1, 9): 1, (2, 3): 1, (2, 4): 1, (2, 6): 11, (3, 4): 1, (3, 5): 10, (4, 5): 2, (4, 6): 1, (4, 7): 6, (5, 7): 1, (5, 8): 1, (5, 9): 4, (6, 8): 1, (6, 9): 1}",1632.9999999982192
45.0,Graph with 10 nodes and 18 edges,"[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1, 0, 1], [0, 1, 0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 1, 0, 0, 1, 1, 1], [0, 0, 1, 0, 1, 0, 0, 0, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1, 1, 0, 0, 0]]",3.0,6.0,Y,"{0: 3, 1: 9, 2: 57, 3: 51, 4: 45, 5: 39, 6: 33, 7: 15, 8: 27, 9: 21}","{(0, 4): 3, (1, 2): 1, (1, 4): 6, (1, 7): 1, (1, 9): 1, (2, 3): 49, (2, 4): 3, (2, 6): 4, (3, 4): 1, (3, 5): 1, (4, 5): 1, (4, 6): 18, (4, 7): 13, (5, 7): 1, (5, 8): 26, (5, 9): 10, (6, 8): 1, (6, 9): 10}",2015.0000000001
45.0,Graph with 10 nodes and 18 edges,"[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1, 0, 1], [0, 1, 0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 1, 0, 0, 1, 1, 1], [0, 0, 1, 0, 1, 0, 0, 0, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1, 1, 0, 0, 0]]",4.0,8.0,Y,"{0: 4, 1: 76, 2: 68, 3: 60, 4: 12, 5: 52, 6: 44, 7: 28, 8: 20, 9: 36}","{(0, 4): 4, (1, 2): 13, (1, 4): 3, (1, 7): 26, (1, 9): 34, (2, 3): 21, (2, 4): 1, (2, 6): 33, (3, 4): 1, (3, 5): 38, (4, 5): 1, (4, 6): 1, (4, 7): 1, (5, 7): 1, (5, 8): 11, (5, 9): 1, (6, 8): 9, (6, 9): 1}",1600.9999999937463
45.0,Graph with 10 nodes and 18 edges,"[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1, 0, 1], [0, 1, 0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 1, 0, 0, 1, 1, 1], [0, 0, 1, 0, 1, 0, 0, 0, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1, 1, 0, 0, 0]]",4.0,9.0,Y,"{0: 4, 1: 85, 2: 76, 3: 67, 4: 13, 5: 58, 6: 49, 7: 31, 8: 22, 9: 40}","{(0, 4): 4, (1, 2): 14, (1, 4): 4, (1, 7): 29, (1, 9): 38, (2, 3): 23, (2, 4): 1, (2, 6): 37, (3, 4): 1, (3, 5): 42, (4, 5): 1, (4, 6): 1, (4, 7): 1, (5, 7): 1, (5, 8): 12, (5, 9): 1, (6, 8): 9, (6, 9): 1}",1703.0000000062273
